date,datetime,channel,house_number,promo_title,observed_effectiveness_score,best_possible_score,uplift_if_optimised,should_move,recommended_position,recommended_offset_minutes,advice_text
2025-07-07,2025-07-07 07:06:29,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,15.15,23.96,8.81,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-07,2025-07-07 07:22:21,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,36.66,33.56,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 07:22:21,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 07:22:22,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,27.55,28.27,0.72,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 07:22:37,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,38.81,36.55,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 07:23:07,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,39.67,36.55,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 07:23:37,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,38.16,36.55,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 07:24:07,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,35.65,36.55,0.9,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 07:24:17,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,35.36,33.56,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:00:48,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:00:48,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,29.28,31.96,2.68,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:00:49,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,25.67,26.67,1.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:01:04,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,33.08,34.95,1.87,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:01:34,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,33.12,34.95,1.83,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:02:04,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,32.67,34.95,2.28,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:02:34,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,34.04,34.95,0.91,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:02:44,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,29.14,31.96,2.82,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:18:53,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:18:53,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,23.38,30.36,6.98,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:18:54,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,26.4,25.07,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:19:09,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,34.55,33.35,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:19:39,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,30.21,33.35,3.14,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:20:09,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,33.63,33.35,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:20:39,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,30.69,33.35,2.66,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:20:49,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,25.28,30.36,5.08,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:36:56,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:36:56,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,22.93,28.76,5.83,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:36:57,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,18.85,23.47,4.62,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:37:12,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,27.29,31.75,4.46,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:37:42,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,32.98,31.75,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:38:12,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,27.35,31.75,4.4,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:38:42,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,25.64,31.75,6.11,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:38:52,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,26.84,28.76,1.92,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:50:39,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:50:39,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,27.07,27.16,0.09,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:50:40,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,14.64,21.87,7.23,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:50:55,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,29.75,30.15,0.4,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:51:25,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,27.6,30.15,2.55,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:51:55,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,24.3,30.15,5.85,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:52:25,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,30.64,30.15,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 08:52:35,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,18.8,27.16,8.36,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-07,2025-07-07 09:14:54,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 09:14:54,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,18.03,25.56,7.53,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 09:14:55,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,12.57,20.27,7.7,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 09:15:10,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,25.39,28.55,3.16,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 09:15:40,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,20.2,28.55,8.35,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-07,2025-07-07 09:16:10,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,23.39,28.55,5.16,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 09:16:40,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,20.77,28.55,7.78,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-07,2025-07-07 09:16:50,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,14.74,25.56,10.82,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-08,2025-07-08 06:00:00,Viasat History CEE,IWHIS132,Animated Ident 1 - Napoleon HD cutdown 10,19.06,27.49,8.43,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-08,2025-07-08 06:46:09,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 06:46:09,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,17.92,24.5,6.58,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 06:46:10,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,0.0,16.45,16.45,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-08,2025-07-08 06:46:25,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,19.48,27.49,8.01,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-08,2025-07-08 06:46:55,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,19.59,27.49,7.9,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 06:47:25,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,19.77,27.49,7.72,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 06:47:55,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,12.22,27.49,15.27,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-08,2025-07-08 06:48:05,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,21.48,24.5,3.02,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:04:33,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:04:33,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,34.66,34.1,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:04:34,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,26.21,28.81,2.6,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:04:49,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,35.04,37.09,2.05,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:05:19,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,36.56,37.09,0.53,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:05:49,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,34.5,37.09,2.59,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:06:19,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,36.87,37.09,0.22,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:06:29,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,35.68,34.1,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:22:21,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:22:21,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,30.41,32.5,2.09,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:22:22,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,22.4,27.21,4.81,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:22:37,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,32.5,35.49,2.99,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:23:07,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,37.51,35.49,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:23:37,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,35.38,35.49,0.11,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:24:07,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,35.94,35.49,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 07:24:17,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,26.79,32.5,5.71,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:00:48,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:00:48,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,31.08,30.9,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:00:49,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,25.82,25.61,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:01:04,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,0.0,31.13,31.13,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-08,2025-07-08 08:01:34,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,27.5,33.89,6.39,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:02:04,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,35.37,33.89,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:02:34,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,34.64,33.89,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:02:44,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,28.02,30.9,2.88,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:18:53,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:18:53,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,27.56,29.3,1.74,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:18:54,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,19.67,24.01,4.34,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:19:09,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,27.58,32.29,4.71,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:19:39,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,31.82,32.29,0.47,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:20:09,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,26.58,32.29,5.71,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:20:39,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,28.1,32.29,4.19,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:20:49,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,28.03,29.3,1.27,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:36:56,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:36:56,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,23.67,27.7,4.03,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:36:57,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,13.52,22.41,8.89,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-08,2025-07-08 08:37:12,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,22.07,30.69,8.62,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2025-07-08,2025-07-08 08:37:42,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,26.11,30.69,4.58,0,keep,0,Current placement is acceptable relative to contextual signals.
2025-07-08,2025-07-08 08:38:12,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,27.76,30.69,2.93,0,keep,0,Current placement is acceptable relative to contextual signals.
